timestamp,eID,objectVersion,classID,sensorConfig,sensorMeasures,K40,Realtime,sTh232,Q,sCs137,Livetime,A1,Countrate,Cosmics,Total,Th232,sU238,sK40,U238,Cs137,StabSpectrum,Dose,vT,datetime
1749562305436.0,STABSPECTRO_4112,,,,,446.541,0.597,53.161,1.143,38.271,0.597,0.694,116.0,3.0,76.0,-10.1,66.519,389.392,-0.225,38.131,"[0.597, 0.585, 0, 0, 0, 0, 0, 0, 0.411, 1.439, 0.149, 0, 2.505, 3.709, 3.878, 2.392, 2.364, 1.878, 2.878, 4.878, 2.195, 1.316, 0.562, 1.437, 0, 0, 0.64, 2.879, 0.48, 1.277, 0.8, 0.921, 0, 0.795, 2.042, 0.162, 0.717, 2.439, 1.439, 1.403, 0.476, 0.523, 0.356, 0.643, 0, 0, 0, 0, 0, 0, 0, 0, 0.756, 0.243, 0.637, 0.362, 0, 0, 0, 0, 0, 0, 1, 0.6, 0.399, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.532, 0.467, 0, 0, 0, 0.737, 0.262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.47, 0.529, 0, 0.797, 1.202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.194, 0.805, 0, 0.524, 0.475, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.379, 0.62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.046, 0.953, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]",0.03,1749562305436.0,2025-06-10 13:31:45.436
1749562306037.0,STABSPECTRO_4112,,,,,88.85,0.6,52.895,0.593,38.079,0.6,0.694,119.0,4.0,81.0,37.01,66.186,387.445,-12.189,7.064,"[0.6, 0.585, 0, 0, 0, 1, 0, 0, 1, 0, 1.58, 1.419, 1.168, 1.439, 3.674, 7.176, 2.466, 2.439, 0.634, 3.243, 4.172, 4.706, 2.563, 2.313, 0, 1.761, 1.558, 0.679, 1.598, 3.679, 0.8, 0.921, 0, 0.795, 2.879, 0.602, 0.722, 1, 0, 1, 0, 0.916, 0.083, 0, 0, 0, 0.116, 1.44, 0.443, 0, 0, 0, 0, 0, 0, 1.077, 1.44, 0.482, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0.446, 0.553, 1, 0, 0, 0, 0.091, 0.908, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.383, 0.616, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0.977, 1.022, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.338, 0.661, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.615, 0.384, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4]",0.025,1749562306037.0,2025-06-10 13:31:46.037
1749562306637.0,STABSPECTRO_4112,,,,,142.445,0.598,53.072,0.397,38.207,0.598,0.694,146.0,1.0,78.0,1.098,66.407,388.741,38.788,6.914,"[0.597, 0.585, 0, 0, 0, 0, 0, 0, 2, 0, 4.58, 1.419, 0.337, 1.662, 3, 1.459, 2.466, 4.804, 2.878, 3.878, 2.878, 2.633, 1.686, 3.315, 0.998, 0.88, 0.119, 0, 0.199, 0.8, 1, 0, 1.915, 0.481, 1.439, 2.271, 2.891, 0, 1.193, 0.843, 0.963, 0, 0, 0, 0.236, 0.763, 0, 0.556, 0.443, 0, 0, 0, 0, 0, 0, 0, 0, 0.958, 1.041, 0.838, 0.161, 0.719, 0.28, 0, 0, 0, 0, 1.362, 0.637, 0, 1.368, 0.631, 0, 0, 0, 0, 0, 0.769, 0.23, 0, 0, 0, 0, 0, 0.855, 0.144, 0, 0, 0, 1, 0, 0.942, 0.057, 0, 0, 0, 0, 0, 1.03, 0.969, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0.094, 0.905, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.913, 0.086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.021,1749562306637.0,2025-06-10 13:31:46.637
1749562307237.0,STABSPECTRO_4112,,,,,399.725,0.614,51.689,0.508,37.211,0.614,0.694,160.0,0.0,95.0,22.191,64.677,378.611,4.978,1.692,"[0.614, 0.585, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1.458, 1.878, 2.878, 2.784, 3.89, 5.96, 2.608, 3.344, 4.195, 0.683, 3.316, 0.562, 2.441, 2.879, 3.759, 2.998, 2.879, 0.679, 0.8, 0.157, 2.879, 2.879, 2.481, 1.439, 1.162, 0, 1, 0, 1, 0, 0.916, 0.083, 0, 0.236, 0.763, 0, 0, 0, 1.746, 2.253, 1, 0.756, 0.44, 0.802, 0, 0, 0, 0, 0, 0, 0, 0, 0.6, 0.44, 0.959, 0, 0, 0, 0, 0, 0, 0, 0, 0.446, 0.553, 0, 0, 0.209, 1.44, 0.349, 0, 0, 1, 0, 0, 0, 0, 0.619, 0.38, 0, 0, 0, 0, 0, 0, 0, 0.589, 0.441, 0.969, 0.913, 0.086, 0, 0, 0, 0, 0, 0, 0.444, 1.441, 0.441, 0.671, 1, 0, 0, 0.536, 0.463, 0, 0, 0, 0, 1, 0, 0, 0, 0.954, 0.045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.817, 0.182, 0, 0, 0, 0, 0, 0.913, 0.086, 0, 0, 0, 0.125, 0.874, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.025,1749562307237.0,2025-06-10 13:31:47.237
1749562307837.0,STABSPECTRO_4112,,,,,275.866,0.585,54.251,0.358,39.056,0.585,0.694,196.0,0.0,88.0,47.488,67.883,397.38,11.606,5.321,"[0.584, 0.585, 0, 0, 0, 0, 0, 0, 0, 0, 1.58, 2.878, 2.878, 2.878, 1.878, 3.364, 3.392, 3.513, 2.243, 3.635, 1.439, 4.439, 2.563, 4.316, 2.879, 1.117, 0.32, 3.718, 1.961, 0, 0.078, 0.921, 0, 2, 0.837, 0.439, 0.722, 1, 0, 0, 0.952, 1.963, 1.439, 0.643, 0, 0, 0.116, 1.996, 0.887, 0, 0, 2, 0, 1, 0, 0, 0.517, 1.44, 1.44, 0.601, 0, 0.719, 0.28, 0, 0, 0, 0, 0, 0.803, 2.196, 0, 0.124, 1.44, 0.434, 0, 0, 0, 0, 0.209, 0.79, 0, 0, 0, 0, 0.855, 0.144, 0, 0, 0, 0, 0, 0.942, 0.057, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.237, 0.762, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.628, 0.371, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.49, 0.509, 0.374, 0.625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0.01, 0.989, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.022,1749562307837.0,2025-06-10 13:31:47.837
1749562308438.0,STABSPECTRO_4112,,,,,631.965,0.598,53.072,0.361,38.207,0.598,0.694,146.0,2.0,68.0,3.246,66.407,388.741,19.13,-7.495,"[0.597, 0.585, 0, 0, 0, 0, 1.067, 0.932, 1, 0, 0.58, 1.419, 0.168, 2.654, 3.364, 4.298, 1.439, 2.169, 1.904, 0.243, 0.756, 1.122, 1.439, 2.439, 0.998, 0.88, 1.119, 1.519, 0.48, 0, 0, 0, 0.957, 3.439, 0.602, 0, 0, 1, 0.596, 0.439, 0.963, 0, 1.356, 2.236, 1.407, 0, 0, 0.556, 0.443, 0, 0, 0.316, 0.683, 0.197, 0.802, 0, 0, 0.958, 0.44, 0.601, 0, 0.719, 0.28, 0, 0, 0, 0, 0, 0, 1, 0, 0.124, 0.875, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.942, 0.057, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.328, 0.671, 0, 0, 0, 0, 0, 0, 0, 0.303, 0.696, 0, 0, 0, 0, 0, 0, 0, 0, 0.722, 0.277, 0, 0, 0, 0, 0, 0, 0, 0, 0.143, 1.442, 0.413, 0, 0, 0, 0.797, 0.442, 1.442, 0.442, 1.442, 0.432, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.74, 0.259, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",0.024,1749562308438.0,2025-06-10 13:31:48.438
1749562309038.0,STABSPECTRO_4112,,,,,256.908,0.6,52.895,1.23,38.079,0.6,0.694,96.0,1.0,79.0,-12.097,66.186,387.445,40.572,33.682,"[0.6, 0.585, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1.458, 2.709, 3.262, 3.662, 3.851, 3.905, 4.243, 1.904, 1.731, 2.268, 0.122, 1.439, 1.437, 0.441, 2.32, 1.558, 2.199, 0.48, 0, 1.157, 2.361, 0.481, 1.397, 1.439, 1.162, 1.434, 0.565, 0.596, 0.403, 0.476, 2.356, 0.167, 0, 1, 0, 0, 0.556, 0.443, 0, 0, 0, 0, 0.197, 1.44, 1.362, 0, 0, 0, 0, 0.279, 0.72, 1, 1.2, 0.799, 0.481, 0.518, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.855, 0.44, 0.703, 0.178, 0.821, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.094, 0.905, 0, 0.419, 0.58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.259, 0.74, 0, 0, 0, 0, 0, 0.355, 0.644, 0, 0, 0, 0.567, 0.432, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.322, 0.677, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.022,1749562309038.0,2025-06-10 13:31:49.038
1749562309641.0,STABSPECTRO_4112,,,,,203.309,0.598,53.072,0.431,38.207,0.598,0.694,85.0,2.0,51.0,32.633,66.407,388.741,-16.909,13.438,"[0.597, 0.585, 0, 0, 0, 0, 0, 0, 0, 0, 1.29, 0.709, 2.168, 0.831, 0.094, 2.392, 1.439, 1.804, 1.269, 1.243, 1.439, 0.439, 1.439, 3.437, 0, 0.88, 0.119, 0, 0.199, 0.8, 1, 0, 0, 0.397, 0.602, 1.277, 2.156, 1.565, 0.596, 0.439, 1.439, 0.523, 0, 0, 0.236, 2.116, 0.647, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.517, 1.44, 0.041, 0, 0, 0, 0, 0, 1, 0, 0, 0.362, 0.637, 0, 0, 0, 0, 0.006, 0.993, 0, 0, 0, 0, 0, 0.091, 0.908, 0, 0, 0, 0, 0.737, 0.262, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.143, 0.856, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164, 0.835, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",0.018,1749562309641.0,2025-06-10 13:31:49.641
1749562310240.0,STABSPECTRO_4112,,,,,210.18,0.6,52.895,0.389,38.079,0.6,0.694,106.0,0.0,76.0,41.318,66.186,387.445,-18.869,32.77,"[0.6, 0.585, 0, 0, 0, 0, 0, 0, 1, 0, 0.58, 2.878, 1.541, 0, 2.094, 3.851, 2.054, 5.19, 4.614, 4.195, 0.683, 3.439, 2.001, 1.883, 5.433, 0.558, 0.64, 1.359, 1, 0.638, 1.439, 0.921, 0.957, 1.439, 0.602, 0, 1.434, 1.565, 0, 0, 0, 0, 0, 0.796, 0.439, 1.44, 0.44, 0.883, 0, 1, 0, 0.316, 0.683, 1.197, 0.802, 0.077, 0.922, 0, 2, 0, 0, 0, 0, 0, 0.04, 0.959, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.383, 0.616, 0, 0, 0.148, 0.851, 0, 0, 0, 0, 0.796, 0.203, 0, 0, 0, 0, 0, 0, 0, 0.769, 0.23, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.47, 0.529, 0.355, 0.644, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.397, 0.602, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.018,1749562310240.0,2025-06-10 13:31:50.240
1749562310841.0,STABSPECTRO_4112,,,,,396.19,0.599,52.983,0.562,38.143,0.599,0.694,126.0,5.0,74.0,29.35,66.297,388.092,-32.178,40.401,"[0.598, 0.585, 0, 0, 0, 0.094, 0.905, 0, 0, 0, 0, 0, 1.505, 3.102, 3.439, 1.925, 2.878, 2.513, 1.439, 0.439, 2.805, 4.195, 2.316, 0.437, 0.441, 1.439, 1.759, 1.359, 1.398, 1.601, 0, 0.518, 0.481, 1.397, 0.602, 2, 0, 1.156, 0.843, 1.036, 0.963, 0, 1.356, 0.643, 0.236, 0.763, 0, 0, 0, 0, 0, 0, 0.756, 1.44, 1.44, 0.362, 0, 0, 0, 0, 0, 0.719, 0.28, 0, 0, 0.481, 0.518, 2, 0, 0, 0.684, 0.315, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.178, 0.821, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.913, 0.086, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.524, 0.475, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.054, 0.945, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5]",0.03,1749562310841.0,2025-06-10 13:31:50.841
1749562311442.0,STABSPECTRO_4112,,,,,69.374,0.599,53.03,0.554,38.15,0.599,0.694,125.0,1.0,75.0,-20.735,66.482,388.214,100.108,5.544,"[0.598, 0.585, 0, 0, 0, 0, 0.533, 1.439, 1.027, 0, 1.58, 1.419, 0, 0, 1.047, 2.898, 2.054, 3.365, 1.439, 4.439, 3.488, 3.389, 1.439, 0.439, 0.998, 0, 3.32, 0.679, 3.199, 1.439, 1.439, 0.921, 0.957, 1.042, 0, 1, 1.434, 0.565, 0, 0, 0.952, 1.047, 1, 0, 0, 0.676, 1.556, 1.767, 0, 0, 0, 0, 0, 0, 0, 0, 0.517, 0.482, 0.398, 2.279, 2.322, 0.719, 0.28, 0, 0.04, 0.959, 0.921, 0.078, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.769, 0.23, 0, 0.091, 0.908, 0, 0, 0, 0, 0, 1, 0.619, 0.38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.094, 0.905, 0, 0, 0.861, 0.138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.24, 1.442, 0.317, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.268, 0.731, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.021,1749562311442.0,2025-06-10 13:31:51.442
1749562312043.0,STABSPECTRO_4112,,,,,565.439,0.599,52.983,0.552,38.143,0.599,0.694,140.0,1.0,74.0,31.046,66.297,388.092,-27.317,20.161,"[0.598, 0.585, 0, 0, 0, 0, 0.533, 1.439, 0.027, 0.85, 0.149, 2.188, 2.486, 3.325, 1, 1.459, 1.54, 2.365, 0.634, 3.243, 0.756, 1, 0.562, 0.439, 1.88, 1.117, 1, 0, 2, 1.277, 2.722, 0.518, 1.439, 0.439, 1.439, 1.162, 0.717, 1.439, 2.036, 0.806, 0, 0.916, 0.083, 0, 0, 0, 0, 0, 0.996, 0.003, 0.876, 0.123, 0.756, 0.243, 0.637, 1.362, 0, 1.916, 0.083, 0, 0, 0, 0.16, 0.839, 0, 0, 0.921, 1.078, 0, 0.243, 0.756, 0, 0, 1, 0.446, 0.553, 0, 0, 1, 0, 0, 0, 0.973, 0.026, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.265, 0.734, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.374, 0.625, 0, 0, 0, 0.586, 1.413, 0.47, 0.529, 0, 0, 0, 0.682, 2.317, 0, 0, 0, 0, 0, 1.561, 0.661, 0.776, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.025,1749562312043.0,2025-06-10 13:31:52.043
