20250611_090415_MWALK_#0122
Field-Nr.: 1
Date: 11.06.2025
Time: 09:04:44
MagWalk: 000122
Samples: 6753
###---Probe---###
Probe Firmware: 00.00-00/00
Median Probe Temperature: +20.9 [degC]
SampleFrequence: 250 [Hz]
Digital Probe Voltage: +3.64 [V]
Anlog Probe (positiv) Voltage: +12.11 [V]
Anlog Probe (negativ) Voltage: -12.13 [V]
###---DataLogger---###
DataLogger Firmware 04.00-02/00
Input Voltage: +11.96 [V]
Median Temperature: +24.0 [degC]
###---GPS---###
GGA Information
GPS enabeld
GGA Quality: 0 = invalid 1 = GPS fix (SPS); 2 = DGPS fix; 3 = PPS fix; 4 = Real Time Kinematic; 5 = Float RTK; 6 = estimated (dead reckoning) (2.3 feature); 7 = Manual input mode; 8 = Simulation mode

Timestamp [ms]; B1x [nT]; B1y [nT]; B1z [nT]; B2x [nT]; B2y [nT]; B2z [nT]; AccX [g]; AccY [g]; AccZ [g]; Temp [Deg]; Latitude [Decimal Degrees]; Longitude [Decimal Degrees]; Altitude [m]; Satellites; Quality; GPSTime; GPSDate; GPSTime [hh:mm:ss.sss];
796;14759.28;-7834.90;49664.50;14268.26;-6924.92;50042.61;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
800;14761.30;-7835.54;49664.18;14269.59;-6923.81;50042.82;0.045;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
804;14761.61;-7834.76;49664.05;14271.61;-6923.77;50041.36;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
808;14764.49;-7835.15;49662.98;14272.81;-6924.56;50040.94;0.044;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
812;14764.24;-7833.90;49662.57;14274.02;-6924.48;50040.94;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
816;14765.78;-7835.09;49661.70;14273.99;-6925.31;50039.44;0.044;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
820;14765.81;-7834.80;49662.94;14274.90;-6924.55;50041.19;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
824;14765.21;-7835.45;49663.23;14275.40;-6925.19;50040.03;0.043;0.045;1.012;0.0;63.7924365;9.3761418;11.7;12;2;90419.8;2025/06/11;09:04:19.797;
828;14766.18;-7834.15;49662.23;14275.68;-6924.45;50040.03;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
832;14765.64;-7835.00;49662.42;14275.33;-6924.38;50040.45;0.042;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
836;14766.17;-7835.07;49662.88;14274.94;-6924.70;50040.94;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
840;14766.78;-7835.16;49663.19;14275.05;-6924.41;50040.24;0.042;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
844;14766.13;-7835.29;49662.57;14274.99;-6923.85;50040.31;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
848;14765.83;-7834.69;49661.67;14274.62;-6924.45;50040.66;0.042;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
852;14765.45;-7835.23;49662.74;14274.65;-6924.31;50041.13;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
856;14764.64;-7835.20;49663.69;14274.55;-6924.67;50041.07;0.042;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
860;14763.41;-7834.63;49663.54;14272.77;-6924.58;50041.23;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
864;14761.64;-7835.61;49663.41;14271.60;-6924.66;50041.00;0.043;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
868;14761.45;-7835.47;49663.72;14271.15;-6924.00;50042.65;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
872;14759.25;-7834.97;49664.06;14269.12;-6924.21;50041.57;0.043;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
876;14759.10;-7835.02;49664.79;14267.74;-6923.93;50042.26;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
880;14756.73;-7834.91;49665.00;14267.22;-6923.77;50043.08;0.044;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
884;14754.74;-7834.47;49664.87;14265.57;-6924.28;50043.21;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
888;14754.28;-7834.68;49665.57;14263.17;-6924.76;50042.95;0.044;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
892;14752.58;-7835.04;49667.39;14261.40;-6924.45;50044.38;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
896;14751.27;-7833.62;49667.97;14260.43;-6924.83;50044.73;0.044;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
900;14749.77;-7834.70;49667.07;14258.17;-6924.19;50045.45;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
904;14747.43;-7834.65;49668.34;14257.65;-6923.77;50045.79;0.044;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
908;14746.25;-7835.58;49667.63;14254.85;-6924.38;50045.47;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
912;14744.82;-7835.11;49669.55;14254.47;-6923.81;50046.13;0.043;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
916;14743.72;-7833.90;49668.89;14252.74;-6923.43;50046.58;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
920;14742.78;-7835.44;49669.13;14252.09;-6924.31;50046.72;0.042;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
924;14741.68;-7834.65;49669.77;14250.91;-6923.71;50047.34;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
928;14741.13;-7834.50;49670.31;14250.81;-6923.84;50048.29;0.042;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
932;14740.76;-7834.80;49670.34;14249.72;-6923.78;50048.35;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
936;14740.31;-7835.29;49670.17;14249.44;-6924.19;50047.89;0.041;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
940;14740.40;-7834.58;49670.51;14250.03;-6924.73;50047.72;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
944;14740.96;-7835.37;49670.06;14249.67;-6924.37;50047.53;0.040;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
948;14741.17;-7834.91;49669.20;14250.21;-6923.91;50046.98;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
952;14741.33;-7835.04;49669.21;14250.64;-6923.10;50046.48;0.040;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
956;14741.54;-7835.09;49669.77;14252.16;-6924.07;50047.40;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
960;14745.23;-7834.11;49668.82;14252.52;-6923.43;50046.27;0.040;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
964;14744.11;-7834.05;49668.28;14253.61;-6924.07;50046.80;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
968;14745.04;-7835.05;49668.73;14253.58;-6923.14;50045.52;0.040;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
972;14746.10;-7835.97;49667.82;14254.86;-6924.23;50045.56;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
976;14747.68;-7836.01;49667.93;14255.56;-6923.00;50046.51;0.040;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
980;14748.01;-7834.51;49667.64;14256.53;-6924.17;50046.30;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
984;14748.84;-7835.54;49666.46;14257.46;-6923.21;50045.01;0.040;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
988;14751.38;-7835.40;49667.93;14260.15;-6924.14;50043.81;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
992;14752.45;-7834.88;49665.79;14261.01;-6924.02;50044.06;0.041;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
996;14753.84;-7834.55;49665.97;14263.47;-6924.13;50043.81;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1000;14756.16;-7834.90;49665.16;14265.11;-6924.81;50043.56;0.041;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
1004;14758.10;-7835.84;49664.83;14267.31;-6925.01;50041.90;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1008;14759.24;-7834.79;49664.70;14268.23;-6924.64;50041.85;0.041;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
1012;14758.88;-7834.88;49664.38;14269.31;-6923.15;50042.32;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1016;14759.84;-7836.07;49664.87;14270.05;-6924.60;50040.41;0.040;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
1020;14760.60;-7835.25;49664.86;14269.33;-6923.84;50041.75;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1024;14760.91;-7834.22;49663.80;14269.69;-6924.71;50040.19;0.040;0.045;1.012;0.0;63.7924365;9.3761418;11.7;12;2;90420.0;2025/06/11;09:04:20.000;
1028;14761.03;-7835.68;49663.28;14269.77;-6923.25;50041.27;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1032;14760.23;-7836.50;49664.36;14270.54;-6923.34;50041.19;0.039;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
1036;14760.35;-7835.55;49664.44;14270.40;-6924.00;50039.55;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1040;14761.64;-7835.00;49665.08;14271.32;-6924.00;50039.85;0.039;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
1044;14762.41;-7835.70;49663.24;14270.78;-6924.12;50040.88;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1048;14762.92;-7835.95;49663.40;14271.81;-6924.94;50040.52;0.038;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
1052;14762.45;-7836.68;49663.49;14272.25;-6923.91;50041.47;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1056;14761.27;-7835.97;49664.11;14271.23;-6924.83;50041.29;0.038;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
1060;14760.45;-7835.36;49664.43;14269.97;-6924.00;50041.07;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1064;14759.25;-7835.50;49664.20;14268.30;-6923.61;50042.17;0.038;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
1068;14756.27;-7835.25;49664.44;14266.54;-6924.64;50042.90;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1072;14755.78;-7835.27;49665.75;14264.26;-6924.17;50043.45;0.039;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
1076;14753.10;-7834.57;49665.39;14262.20;-6923.86;50042.95;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1080;14750.69;-7835.08;49667.18;14260.11;-6924.10;50043.91;0.039;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
1084;14750.84;-7835.47;49667.47;14259.79;-6924.24;50045.10;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1088;14749.59;-7835.04;49668.20;14258.86;-6923.52;50044.20;0.039;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
1092;14749.45;-7835.07;49666.64;14259.09;-6923.95;50043.98;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1096;14748.76;-7835.86;49668.61;14259.16;-6923.53;50044.56;0.039;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
1100;14750.54;-7835.19;49667.68;14258.58;-6922.72;50044.20;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1104;14749.27;-7835.44;49667.82;14258.47;-6923.91;50044.42;0.040;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
1108;14748.19;-7834.77;49668.00;14257.69;-6923.81;50044.96;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1112;14747.40;-7835.27;49667.85;14256.16;-6922.51;50044.00;0.040;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
1116;14745.76;-7835.07;49669.05;14255.45;-6923.25;50045.17;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1120;14743.87;-7834.97;49669.77;14253.57;-6923.92;50046.94;0.041;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
1124;14741.64;-7835.19;49669.17;14251.17;-6922.49;50045.59;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1128;14738.99;-7834.79;49670.27;14249.47;-6922.04;50046.22;0.041;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
1132;14740.21;-7835.15;49670.06;14249.44;-6922.68;50047.01;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1136;14739.17;-7834.95;49670.38;14249.56;-6923.22;50046.91;0.041;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
1140;14740.53;-7835.27;49671.02;14249.43;-6923.04;50047.33;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1144;14740.11;-7834.94;49670.06;14250.40;-6923.52;50046.73;0.041;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
1148;14742.53;-7834.61;49669.02;14251.81;-6922.88;50045.98;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1152;14743.68;-7835.62;49668.92;14253.80;-6922.68;50045.34;0.041;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
1156;14745.76;-7835.66;49669.39;14254.37;-6923.41;50045.37;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1160;14746.87;-7835.66;49668.04;14256.91;-6923.49;50044.18;0.041;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
1164;14748.15;-7835.02;49668.34;14257.16;-6922.99;50044.67;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1168;14749.93;-7835.04;49667.31;14259.04;-6922.92;50044.20;0.041;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
1172;14750.58;-7834.89;49667.13;14259.68;-6923.86;50045.08;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1176;14751.20;-7834.91;49666.48;14260.15;-6924.07;50044.38;0.041;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
1180;14751.47;-7835.65;49667.13;14261.08;-6923.70;50044.57;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1184;14751.98;-7836.45;49666.32;14261.96;-6924.80;50043.32;0.042;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
1188;14753.99;-7835.04;49666.00;14263.03;-6924.07;50042.47;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1192;14755.98;-7836.58;49666.36;14264.65;-6923.80;50042.83;0.042;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
1196;14756.69;-7836.43;49665.07;14266.40;-6924.35;50042.49;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1200;14759.82;-7836.16;49665.09;14268.76;-6924.21;50041.30;0.042;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
1204;14760.37;-7835.70;49664.91;14270.39;-6924.30;50041.75;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1208;14762.35;-7836.33;49663.03;14271.28;-6925.02;50039.73;0.043;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
1212;14763.71;-7836.95;49662.83;14273.34;-6923.99;50039.94;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1216;14766.14;-7836.11;49662.39;14273.48;-6924.99;50040.83;0.043;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
1220;14766.20;-7836.59;49662.13;14274.99;-6924.71;50039.69;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1224;14765.63;-7836.07;49661.84;14276.07;-6924.66;50039.27;0.043;0.046;1.012;0.0;63.7924365;9.3761418;11.6;12;2;90420.2;2025/06/11;09:04:20.203;
1228;14767.06;-7836.93;49662.92;14276.61;-6924.05;50038.89;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1232;14767.15;-7835.62;49661.75;14276.28;-6923.98;50039.73;0.043;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
1236;14767.72;-7835.95;49662.39;14277.11;-6923.99;50039.63;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1240;14767.03;-7836.82;49663.24;14277.25;-6924.62;50039.94;0.043;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
1244;14767.39;-7836.02;49662.32;14276.47;-6924.88;50039.69;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1248;14768.01;-7836.59;49662.00;14276.51;-6924.05;50039.88;0.043;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
1252;14766.76;-7836.47;49662.56;14276.46;-6924.49;50039.74;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1256;14766.43;-7835.26;49661.87;14276.46;-6925.16;50040.52;0.043;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
1260;14766.20;-7835.98;49662.63;14274.76;-6924.44;50041.13;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1264;14765.78;-7835.18;49662.85;14274.23;-6923.50;50041.01;0.043;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
1268;14764.72;-7833.88;49662.10;14273.84;-6923.73;50040.24;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1272;14764.00;-7836.39;49663.10;14272.71;-6923.35;50040.27;0.043;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
1276;14763.52;-7836.30;49660.93;14272.25;-6922.83;50040.72;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1280;14761.00;-7836.93;49663.03;14271.67;-6924.25;50040.30;0.043;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
1284;14760.80;-7836.02;49662.67;14270.13;-6924.20;50041.00;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1288;14759.52;-7837.41;49663.72;14268.44;-6923.60;50041.94;0.044;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
1292;14758.53;-7836.64;49663.65;14268.21;-6924.71;50042.12;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1296;14757.59;-7835.80;49664.27;14266.12;-6924.31;50043.08;0.044;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
1300;14756.06;-7835.52;49665.57;14265.16;-6923.85;50042.83;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1304;14754.88;-7836.89;49665.69;14264.61;-6923.66;50044.23;0.043;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
1308;14753.37;-7837.32;49666.42;14261.21;-6924.12;50043.66;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1312;14751.05;-7837.19;49668.07;14259.91;-6924.46;50042.86;0.043;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
1316;14749.16;-7838.80;49667.79;14258.20;-6924.16;50043.67;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1320;14747.05;-7836.08;49668.21;14256.81;-6924.24;50044.59;0.042;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
1324;14745.14;-7838.21;49669.09;14255.01;-6923.89;50045.87;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1328;14743.90;-7836.54;49669.03;14252.83;-6923.28;50046.06;0.041;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
1332;14743.25;-7836.27;49669.21;14251.09;-6922.39;50046.54;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1336;14742.08;-7836.30;49670.23;14250.95;-6923.64;50045.40;0.041;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
1340;14740.38;-7836.96;49670.49;14250.04;-6923.38;50045.31;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1344;14740.78;-7837.76;49670.77;14250.59;-6924.23;50045.73;0.040;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
1348;14741.29;-7837.64;49670.95;14250.03;-6924.05;50045.60;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1352;14740.31;-7837.14;49670.42;14249.69;-6923.78;50046.38;0.040;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
1356;14740.17;-7837.51;49671.22;14250.18;-6924.44;50046.57;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1360;14740.53;-7837.83;49670.85;14249.57;-6923.18;50045.86;0.039;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
1364;14740.29;-7837.04;49671.13;14249.30;-6923.28;50047.05;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1368;14738.65;-7836.69;49671.04;14248.97;-6924.14;50045.63;0.039;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
1372;14739.20;-7836.01;49670.81;14248.27;-6924.05;50047.02;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1376;14738.92;-7836.90;49672.38;14247.69;-6924.20;50047.07;0.040;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
1380;14738.77;-7838.58;49672.69;14247.58;-6925.16;50045.65;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1384;14739.09;-7837.84;49672.58;14247.02;-6925.40;50046.44;0.040;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
1388;14738.89;-7837.33;49673.09;14247.33;-6923.88;50046.96;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1392;14738.79;-7838.97;49671.47;14248.05;-6924.34;50046.77;0.040;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
1396;14740.71;-7837.39;49672.19;14249.08;-6923.93;50046.38;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1400;14741.24;-7837.44;49671.52;14250.06;-6924.35;50045.62;0.040;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
1404;14742.36;-7837.14;49671.98;14251.91;-6924.35;50045.81;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1408;14744.11;-7837.69;49671.45;14253.73;-6924.62;50045.05;0.041;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
1412;14746.51;-7837.71;49670.09;14253.70;-6924.10;50044.74;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1416;14746.94;-7837.66;49670.05;14255.74;-6924.25;50044.59;0.040;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
1420;14747.71;-7837.34;49669.78;14256.53;-6923.25;50045.66;0.000;0.000;0.000;0.0;63.7924365;9.3761418;11.6;12;2;90420.4;2025/06/11;09:04:20.398;
1424;14747.00;-7837.05;49668.85;14257.09;-6923.63;50045.27;0.040;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
1428;14747.90;-7836.90;49668.88;14256.78;-6922.74;50044.31;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1432;14747.98;-7836.36;49669.50;14258.02;-6922.93;50046.04;0.039;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
1436;14748.34;-7837.11;49668.66;14257.03;-6922.88;50045.30;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1440;14749.82;-7834.77;49668.24;14257.65;-6923.49;50045.56;0.039;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
1444;14748.84;-7835.11;49667.86;14258.02;-6923.20;50044.91;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1448;14749.29;-7836.44;49668.57;14258.29;-6923.53;50044.14;0.038;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
1452;14748.57;-7837.30;49669.13;14258.55;-6922.82;50043.81;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1456;14749.22;-7838.09;49669.05;14257.58;-6923.64;50044.63;0.038;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
1460;14749.52;-7836.54;49669.20;14258.05;-6924.73;50044.23;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1464;14750.08;-7836.80;49669.82;14259.07;-6924.42;50044.57;0.038;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
1468;14749.84;-7836.93;49668.73;14257.91;-6924.60;50043.59;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1472;14750.51;-7837.46;49669.67;14258.86;-6924.17;50043.68;0.038;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
1476;14749.37;-7837.02;49669.10;14258.68;-6924.00;50043.92;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1480;14749.57;-7837.22;49669.00;14259.07;-6923.96;50043.47;0.038;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
1484;14750.54;-7836.76;49668.95;14259.97;-6924.19;50043.71;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1488;14750.33;-7835.72;49668.86;14259.50;-6925.42;50042.25;0.039;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
1492;14750.79;-7836.91;49668.82;14260.61;-6924.19;50042.85;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1496;14752.02;-7836.83;49668.81;14261.47;-6925.41;50042.25;0.039;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
1500;14752.37;-7836.80;49667.82;14262.21;-6925.95;50041.62;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1504;14752.23;-7837.61;49668.45;14262.99;-6925.48;50042.61;0.039;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
1508;14753.12;-7837.54;49668.15;14262.50;-6924.02;50043.43;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1512;14753.62;-7836.30;49668.79;14262.17;-6925.48;50041.61;0.040;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
1516;14753.34;-7837.18;49669.59;14262.76;-6924.87;50043.14;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1520;14751.63;-7837.36;49668.38;14261.84;-6924.81;50042.71;0.039;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
1524;14751.50;-7836.73;49668.93;14261.77;-6925.59;50042.23;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1528;14753.51;-7836.94;49669.24;14262.11;-6924.10;50040.94;0.039;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
1532;14754.44;-7837.93;49668.22;14263.38;-6924.63;50042.03;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1536;14754.12;-7835.93;49667.97;14262.85;-6923.75;50042.60;0.039;0.046;1.012;0.0;0;0;0;0;0;0;0;0;
1540;14754.24;-7836.57;49667.64;14265.33;-6923.63;50042.05;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1544;14755.35;-7835.14;49666.85;14265.46;-6924.13;50041.59;0.039;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
1548;14756.76;-7835.15;49667.03;14265.07;-6923.18;50042.60;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1552;14757.33;-7836.79;49666.93;14266.29;-6923.78;50041.23;0.040;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
1556;14758.33;-7836.11;49667.10;14267.99;-6923.66;50042.11;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1560;14757.70;-7836.04;49666.04;14267.60;-6922.56;50041.97;0.040;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
1564;14758.06;-7835.11;49666.61;14267.75;-6924.17;50043.11;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1568;14757.87;-7836.15;49666.05;14267.20;-6922.97;50042.72;0.040;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
1572;14757.23;-7835.08;49667.38;14265.96;-6923.92;50043.00;0.000;0.000;0.000;0.0;0;0;0;0;0;0;0;0;
1576;14757.46;-7835.64;49667.14;14265.61;-6923.49;50042.42;0.041;0.045;1.012;0.0;0;0;0;0;0;0;0;0;
